accuracy,loss,val_accuracy,val_loss
0.10189260542392731,2.3030824661254883,0.10000000149011612,2.30283260345459
0.09945182502269745,2.3027825355529785,0.10000000149011612,2.3026838302612305
0.10109234601259232,2.3027584552764893,0.10000000149011612,2.3027045726776123
0.10015204548835754,2.3027994632720947,0.10000000149011612,2.3026397228240967
0.09749119728803635,2.3030800819396973,0.10000000149011612,2.3026363849639893
0.09879161417484283,2.302772283554077,0.10000000149011612,2.302625894546509
0.09919174015522003,2.302795886993408,0.10000000149011612,2.3026175498962402
0.09929177165031433,2.302785873413086,0.10000000149011612,2.302605390548706
0.09919174015522003,2.302765369415283,0.10000000149011612,2.302621603012085
0.09785131365060806,2.3028013706207275,0.10000000149011612,2.302628755569458
